#      state #   5: atom   1 (Fe ), wfc  3 (l=2 m= 1)
#      state #   6: atom   1 (Fe ), wfc  3 (l=2 m= 2)
#      state #   7: atom   1 (Fe ), wfc  3 (l=2 m= 3)
#      state #   8: atom   1 (Fe ), wfc  3 (l=2 m= 4)
#      state #   9: atom   1 (Fe ), wfc  3 (l=2 m= 5)
# energies were translated by aligning to the reference value EF=    11.90670
#iK    K-length    E-EF(eV) [TOTAL] [#___5] [#___6] [#___7] [#___8] [#___9]
  5     0.02828   -86.70902   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.97046   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.96979   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.76256   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.76189   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.70954   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -52.70938   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.42417   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.42415   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.40020   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.40020   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.39639   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  5     0.02828   -13.46665   0.026   0.000   0.013   0.013   0.000   0.000
  5     0.02828   -13.46002   0.026   0.000   0.013   0.013   0.000   0.000
  5     0.02828    -6.11370   0.074   0.007   0.000   0.000   0.000   0.067
  5     0.02828    -6.11119   0.074   0.007   0.000   0.000   0.000   0.067
  5     0.02828    -3.58558   0.067   0.000   0.000   0.000   0.067   0.000
  5     0.02828    -3.58309   0.066   0.000   0.000   0.000   0.066   0.000
  5     0.02828    -3.41693   0.095   0.003   0.045   0.045   0.000   0.002
  5     0.02828    -3.39482   0.092   0.000   0.046   0.046   0.000   0.000
  5     0.02828    -2.05615   0.456   0.255   0.000   0.000   0.000   0.201
  5     0.02828    -2.05065   0.453   0.252   0.003   0.003   0.000   0.195
  5     0.02828    -1.78575   0.317   0.000   0.154   0.154   0.009   0.000
  5     0.02828    -1.77434   0.313   0.000   0.153   0.153   0.000   0.007
  5     0.02828    -0.44731   0.440   0.000   0.023   0.023   0.394   0.000
  5     0.02828    -0.40919   0.424   0.000   0.002   0.002   0.420   0.000
  5     0.02828    -0.24311   0.496   0.000   0.248   0.248   0.000   0.000
  5     0.02828    -0.21565   0.484   0.000   0.225   0.225   0.034   0.000
  5     0.02828     1.03524   0.428   0.234   0.000   0.000   0.000   0.194
  5     0.02828     1.03539   0.425   0.234   0.000   0.000   0.000   0.191
  5     0.02828     4.60694   0.064   0.000   0.032   0.032   0.000   0.000
  5     0.02828     4.62365   0.066   0.000   0.033   0.033   0.000   0.000
  6     0.03536   -86.70922   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -86.70898   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.97041   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.96937   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.76298   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.76193   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.70958   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -52.70934   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.42418   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.42415   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.40020   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.40019   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.39639   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  6     0.03536   -13.47060   0.026   0.000   0.013   0.013   0.000   0.000
  6     0.03536   -13.46025   0.026   0.000   0.013   0.013   0.000   0.000
  6     0.03536    -6.11045   0.073   0.007   0.000   0.000   0.000   0.066
  6     0.03536    -6.10654   0.074   0.007   0.000   0.000   0.000   0.067
  6     0.03536    -3.58757   0.066   0.000   0.000   0.000   0.066   0.000
  6     0.03536    -3.58376   0.068   0.000   0.001   0.001   0.066   0.000
  6     0.03536    -3.42819   0.093   0.004   0.043   0.043   0.000   0.003
  6     0.03536    -3.39389   0.090   0.000   0.045   0.045   0.000   0.000
  6     0.03536    -2.05212   0.456   0.255   0.000   0.000   0.000   0.201
  6     0.03536    -2.04362   0.452   0.252   0.004   0.004   0.000   0.192
  6     0.03536    -1.79235   0.319   0.000   0.153   0.153   0.013   0.000
  6     0.03536    -1.77484   0.315   0.000   0.152   0.152   0.000   0.011
  6     0.03536    -0.45553   0.444   0.000   0.031   0.031   0.382   0.000
  6     0.03536    -0.39792   0.421   0.000   0.003   0.003   0.415   0.000
  6     0.03536    -0.24376   0.496   0.000   0.248   0.248   0.000   0.000
  6     0.03536    -0.20255   0.478   0.000   0.216   0.216   0.046   0.000
  6     0.03536     1.03535   0.428   0.234   0.000   0.000   0.000   0.194
  6     0.03536     1.03559   0.426   0.234   0.001   0.001   0.000   0.190
  6     0.03536     4.60886   0.064   0.000   0.032   0.032   0.000   0.000
  6     0.03536     4.63480   0.064   0.000   0.032   0.032   0.000   0.000
  7     0.04243   -86.70927   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -86.70892   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.97035   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.96886   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.76349   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.76197   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.70963   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -52.70929   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.42418   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.42415   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.40019   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.40017   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.39639   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  7     0.04243   -13.47541   0.026   0.000   0.013   0.013   0.000   0.000
  7     0.04243   -13.46053   0.026   0.000   0.013   0.013   0.000   0.000
  7     0.04243    -6.10647   0.075   0.007   0.001   0.001   0.000   0.066
  7     0.04243    -6.10085   0.073   0.007   0.000   0.000   0.000   0.066
  7     0.04243    -3.58993   0.066   0.000   0.000   0.000   0.066   0.000
  7     0.04243    -3.58459   0.070   0.000   0.002   0.002   0.066   0.000
  7     0.04243    -3.44180   0.094   0.006   0.042   0.042   0.000   0.004
  7     0.04243    -3.39286   0.088   0.000   0.044   0.044   0.000   0.000
  7     0.04243    -2.04720   0.456   0.255   0.000   0.000   0.000   0.201
  7     0.04243    -2.03512   0.451   0.250   0.006   0.006   0.000   0.189
  7     0.04243    -1.80017   0.324   0.000   0.153   0.153   0.018   0.000
  7     0.04243    -1.77547   0.317   0.000   0.151   0.151   0.000   0.015
  7     0.04243    -0.46444   0.450   0.000   0.039   0.039   0.372   0.000
  7     0.04243    -0.38437   0.418   0.000   0.004   0.004   0.410   0.000
  7     0.04243    -0.24456   0.496   0.000   0.248   0.248   0.000   0.000
  7     0.04243    -0.18769   0.473   0.000   0.208   0.208   0.057   0.000
  7     0.04243     1.03548   0.428   0.234   0.000   0.000   0.000   0.194
  7     0.04243     1.03582   0.425   0.233   0.002   0.002   0.000   0.188
  7     0.04243     4.61132   0.065   0.000   0.032   0.032   0.000   0.001
  7     0.04243     4.64841   0.064   0.000   0.032   0.032   0.000   0.000
  8     0.04950   -86.70934   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -86.70886   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -52.97028   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -52.96825   0.000   0.000   0.000   0.000   0.000   0.000
